Id,User,Text
176,JALLOUXChristi1,RT @christelleritz: À  partir du 15 décembre voilà à quelle sauce nous allons être mangés #privesdenoslibertes #deconfinementpourtous #coro…
177,NaimAhm89574433,"RT @SkyNews: The UK has recorded 21,502 new #COVID19 cases and a further 519 deaths in the latest 24-hour period. 

Follow live #coronaviru…"
178,Andre3Verzaal,"RT @AlArabiya_Eng: The number of #coronavirus infections in the #Netherlands jumped by more than 9,000 in 24 hours, the biggest daily incre…"
179,RlSira,"RT @EFEnoticias: Las comunidades relajan las restricciones frente al #coronavirus principalmente en desplazamientos, hostelería, horarios d…"
180,springrose12,"RT @SkyNews: The UK has recorded 21,502 new #COVID19 cases and a further 519 deaths in the latest 24-hour period. 

Follow live #coronaviru…"
181,B1G_BAZ,@fact_covid Remember this is all bollocks! #Covid is measured using a flawed testing method that produces false pos… https://t.co/D5GKHi9H6V
182,shrewst,"RT @W7VOA: Yes, @WhiteHouse has resumed public tours amid the #coronavirus pandemic: https://t.co/GRFrgrjjOZ"
183,Dottorchini,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…"
184,tchalaaa94,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
185,TenerifeAhora,"🔴🔴 Tenerife suma 120 contagios más de COVID en las últimas horas #Datos #Coronavirus
https://t.co/1XJHu2CafH https://t.co/lx1aCG5Krk"
186,B1G_BAZ,@data_covid19 Remember this is all bollocks! #Covid is measured using a flawed testing method that produces false p… https://t.co/9CcFCH9cbz
187,cryptoland13,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
188,stefano688,"RT @SkyNews: The UK has recorded 21,502 new #COVID19 cases and a further 519 deaths in the latest 24-hour period. 

Follow live #coronaviru…"
189,B1G_BAZ,@BNODesk Remember this is all bollocks! #Covid is measured using a flawed testing method that produces false positi… https://t.co/px8KkZt4PA
190,ahmetsahin12348,"RT @s_turpcu: Dünyada hangi ülkede #coronavirus’den dolayı çalışması yasaklanan işyeri ve çalışanlarına,
hükümet el uzatmaz da sokağa atar?…"
191,jomaveal,"RT @liberoperu: Debido a la pandemia generada por el #coronavirus, las autoridades españolas determinaron que el torneo se celebre en Andal…"
192,oli3be,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
193,v_antonio_,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
194,Srh_9194,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
195,stedascoli,#COVIDー19 #Covid_19 #Abruzzo #coronavirus #bollettino #12dicembre https://t.co/b6rIwp4Etq
196,Snoopy16466,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…"
197,PNuovoSassari,RT @LaVozdeCadiz: Cádiz suma 265 positivos en #coronavirus y vuelve a liderar los contagios en Andalucía https://t.co/ukfb284hYU
198,ASagynbu,"RT @PerkinElmer: Learn more about the solutions that meet the challenges faced by labs during unexpected events such as: lab compliance, qu…"
199,Libero_official,"#Coronavirus, ecco il #bollettino di sabato 12 dicembre: salgono i contagi e diminuiscono le vittime rispetto alla… https://t.co/8XYvCZcp1G"
200,GousePawan,"RT @NTVJustIn: మక్తల్ ఎమ్మెల్యే రామ్మోహన్ రెడ్డికి కరోన పాజిటివ్.. హైదరాబాద్ లోని ఓ ప్రయివేట్ ఆసుపత్రిలో చికిత్స పొందుతున్న ఎమ్మెల్యే
#MLA…"
201,RosaRod87513424,"RT @SputnikMundo: #SputnikGráfico📊
📸 Todos los detalles de las vacunas rusas contra el COVID-19 💉🇷🇺

👉 https://t.co/2WdlgjD4Xb

#VacunaRusa…"
202,ComuneSassuolo,#aggiornamento #coronavirus a Sassuolo: l'Azienda Usl oggi ci ha comunicato 25 nuovi casi positivi di cui 4 ricover… https://t.co/5evhDJVCrL
203,px38108,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
204,B1G_BAZ,@data_covid19 Remember this is all bollocks! #Covid is measured using a flawed testing method that produces false p… https://t.co/g5crmqQgxL
205,ALEX15vs,"#COVID19 11-12-20. Ayer fue el día con más casos nuevos de #coronavirus a nivel mundial, también Estados Unidos suf… https://t.co/va2QTKrNlA"
206,MadridTerapeuta,#PsicologosenMadridCEPSIM #Psicología #Saludmental #Psicoterapia #saludemocional #crecimientopersonal #psicologo… https://t.co/r2n7Xivx6c
207,JABH44,RT @MetroEcuador: #VIDEO: La peculiar forma con la que una joven se enteró que estaba infectada de #coronavirus. https://t.co/ePCoGur6VH ht…
208,162_faheem,"RT @BilalMu93202628: Despite reports of #Coronavirus puffiness and terrorism by secret agency, PDM will play tomorrow with people's lives t…"
209,vmrwanda,"RT @SkyNews: The UK has recorded 21,502 new #COVID19 cases and a further 519 deaths in the latest 24-hour period. 

Follow live #coronaviru…"
210,EFEnoticias,"Las comunidades relajan las restricciones frente al #coronavirus principalmente en desplazamientos, hostelería, hor… https://t.co/02mJDcpzTF"
211,SkyNews,"The UK has recorded 21,502 new #COVID19 cases and a further 519 deaths in the latest 24-hour period. 

Follow live… https://t.co/b6SdZKpPjQ"
212,ILOVEPACALCIO,"#Coronavirus a #Natale, #Oms: «Gioia della festa può trasformarsi in tristezza»
 - Ilovepalermocalcio https://t.co/4lb8li7B2L"
213,INALIMEXICO,"#Entérate

La Unidad de Medicina Familiar 06 Juchitán, Oaxaca, pone a tu disposición material en lenguas indígenas… https://t.co/vvuSttMAHV"
214,5GenocIDe,"#covid_19 #COVIDー19 #COVID19 #coronavirus #covid #lockdown 

""Why would the government lie about something so big?""… https://t.co/aEjROq7pxp"
215,fanpage,#AbuDhabiGP Lewis Hamilton dopo il #coronavirus non è ancora al meglio https://t.co/AM6fdeARYZ
216,OlumHaberi,"SON DURUM 12.12.2020 : Corona covid-19- Türkiye
https://t.co/TW2s6cAafK
#corona #coronavirus #koronavirus… https://t.co/BpB7zkhB7s"
217,BKAdams1984,#Coronavirus was discovered in humans since 1960.   Scientists have been working on #vaccine for 19 years that why… https://t.co/1wnKMJtqTC
218,Enfonfo,RT @CellPressNews: Therapeutic nucleic acid based technologies could be a powerful tools for combatting coronaviruses. Read this @TrendsBio…
219,RudolfH13535316,RT @PostmaOne: #blijfthuis #Corona In Nederland 1.209 #coronavirus patienten in ziekenhuis niet zijnde IC . Aantal bedden 39.900. Dus 3% !!…
220,StrasLeo,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
221,MBarteloot,"RT @BAProvincia: Informe diario de la situación del #Coronavirus en la Provincia al día 12 de diciembre.
 
Más información acá 👇🏽
https://t…"
222,jaganadan007,"Dear farmers, we support you but not now as we need to support to Stop the spread of #COVID19 and will not make way… https://t.co/SK88OqbMdu"
223,Bot_Corona_V,"RT @SPAGORAOFICIAL: Trump diz que vacinação começará em menos de 24 horas
EUA aprovam uso da vacina de BioNTech e Pfizer contra covid-19
ht…"
224,LucaGattuso,In questi due grafici l'andamento del numero dei pazienti ricoverati (in reparto + terapia intensiva) in Italia. Il… https://t.co/6fQWN0UBxd
225,SweetCookiesme,"RT @TV9Bharatvarsh: Today Top 5: किसान आंदोलन से लेकर कोरोना वैक्सीन पर अपडेट तक, ये हैं आज की अहम खबरें
#FarmerProtest | #FarmBills | #MSP…"
226,Nibbitz,RT @WendyRWeiser: Happening NOW: Republicans are proposing only $140 million to safeguard #2020elections in the face of the #coronavirus. T…
227,yunshenv,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
228,LowesHenny,"RT @NickyMonreau: Wat denkt u dat u van #Rutte en #DeJonge krijgt voor #Kerst 2020? 
#poll #dtv #durftevragen #corona #coronavirus"
229,kk131066,"RT @kk131066: A waterboarding version for #Hypocrites
is a mouth gag - it doesn't let them lie

That's why #Trump &amp; his supporters
are agai…"
230,B1G_BAZ,@GlobalPandemics Remember this is all bollocks! #Covid is measured using a flawed testing method that produces fals… https://t.co/99IPcfuO3Q
231,SakaGibi,"Bizim dolgumuz dustu dr. a gitmiyoruz, sigir surusu balikciyi kahve yapmis oyun oynuyor! Sanki devlet zewkinden yas… https://t.co/BhC53g7uZ9"
232,drubald,"RT @lucarango88: 🔴#Italia #coronavirus #11dicembre

Casi +19.902(1.825.775 +1,10%)
Guariti +24.728(1.076.891 +2,35%)
Decessi +649(64.036 +1…"
233,Telebasel,Am Samstag meldet das #Baselbiet 170 Neuinfektionen mit dem #Coronavirus. Im Kanton #Basel-Stadt wurden 114 neue Fä… https://t.co/7VMuq3ec58
234,mohdmurt,RT @Zahrahmusa: I am glad that #COVID19 is not a serious threat in Nigeria. Almost everyone I know in the Netherlands knows someone who has…
235,GazetteCoco,"via @nytimes In Hunt For Virus Source, W.H.O. Let China Take Charge
#covid19 #coronavirus
https://t.co/uhDk4hO4tg"
236,B1G_BAZ,@WorldCOVID19 @SkyNews Remember this is all bollocks! #Covid is measured using a flawed testing method that produce… https://t.co/rfjycBJE2Z
237,truth_narrative,Important info on the #CoronavirusVaccine. A must-read before you or your loved ones decide to get it. Spread the w… https://t.co/bOAMxurRRO
238,DuttaSoumyojit,RT @MeghUpdates: Flash | Peru Stops Chinese #coronavirus vaccine trials after serious side effects
239,BavoLoso,"RT @davemchugh: This is a REALLY good article to read. While my focus is #d3hoops, I also pay attention and work with DI. This raises good…"
240,notizieoggi24,"Coronavirus, Bollettino Protezione Civile 12 dicembre: quasi 20 mila casi. Altri 649 morti  #Coronavirus https://t.co/qyVuPHH2sj"
241,tina_hemepharm,"RT @tmprowell: ""I got so excited I was afraid that I might die or something.” -Dr. Katalin Karikó on the news that the Pfizer-BioNTech #cor…"
242,B1G_BAZ,@SkyNews Remember this is all bollocks! #Covid is measured using a flawed testing method that produces false positi… https://t.co/FfESqoW2nf
243,LucaGattuso,La curva degli attualmente positivi al #coronavirus. Il grafico è dall'inizio dell'epidemia ad oggi giorno per gior… https://t.co/AVQ9YDJJTK
244,homegypsy,"RT @contactlight69: “How many deaths will it take 'til he knows that too many people have died? The answer, my friend, is blowin' in the wi…"
245,naio75,RT @Mediavenir: 🇨🇳 FLASH - La ville chinoise de #Dongning est confinée après la découverte d'un cas de la #COVID19. Tous les transports son…
246,GlobalPandemics,"ALERT: Quick OK of first US Covid-19 vaccine cut no corners, FDA
officials promise - Global Pandemic News |… https://t.co/EBAr7e1A6v"
247,Devabole,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…"
248,SPAGORAOFICIAL,"Trump diz que vacinação começará em menos de 24 horas
EUA aprovam uso da vacina de BioNTech e Pfizer contra covid-1… https://t.co/mTScW7uRoc"
249,COVID_Evidence,LitCovid:  Non-COVID-19 admissions to the emergency department during the pandemic second wave in Italy: What is ch… https://t.co/DhIaOL3lhe
250,VATOBEAT,"RT @DAGUILARFOTO: ""Basílica de Guadalupe"" La imagen en el día de la Virgen. Celebración en tiempos de Covid. #VirgenDeGuadalupe #Basilica #…"
251,lucarango88,"@you_trend 🔴#Italia #coronavirus #11dicembre

Casi +19.902(1.825.775 +1,10%)
Guariti +24.728(1.076.891 +2,35%)
Dece… https://t.co/zloSZW11QD"
252,AccuroFit,Will Your Fitness Business Survive COVID-19? https://t.co/P8SbIKDUz1 #fitness #fit #fitfam #gym #health #wellness… https://t.co/50d4CAhJFX
253,GBDC78,"RT @aragon_jb: #Coronavirus ""Une seule dose de cet antiparasitaire bien connu, l'ivermectine, éradique, in vitro, tout le matériel génétiqu…"
254,jaakeily,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…"
255,Jmullins40,"2 million people have died worldwide from starvation because of lockdowns. Projected 30 million are about too, and… https://t.co/TQOsjD4HGf"
256,Bot_Corona_V,RT @LinhasdeElvas: Covid-19: Elvas regista um novo caso e há 35 activos  #coronavirus #Covid19 #Elvas https://t.co/oumMhJFbRq https://t.co/…
257,Bot_Corona_V,"RT @dez_professor: ""Eu atendo o Cliente usando #Máscara😷 e  com a Loja Lotada não tem #Risco não tem #Perigo da #COVID19 do #Coronavírus co…"
258,alphanewslive_,"#ΔΙΑΒΑΣΤΕ Ανακοινώθηκαν 1.194 θετικά περιστατικά και 68 νεκροί από κορωνοϊό
#alphanewslive #Greece #COVID19… https://t.co/sO8Oye3Za2"
259,Vlad2989,"RT @RSGovUK: 💉 Oxford 🇬🇧Covid vaccine to be combined with 🇷🇺Sputnik jab for trial
#Coronavirus🦠 #COVID19 | The Guardian https://t.co/0HN57R…"
260,abdiel2109,"RT @USEmbPAN: #EstamosJuntosEnEsto En su visita por Panamá, el almte. Craig S. Faller, presidió la donación de un hospital de campaña valor…"
261,rinocimini,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…"
262,LinhasdeElvas,Covid-19: Elvas regista um novo caso e há 35 activos  #coronavirus #Covid19 #Elvas https://t.co/oumMhJFbRq https://t.co/qSO5BIoHYw
263,liberoperu,"Debido a la pandemia generada por el #coronavirus, las autoridades españolas determinaron que el torneo se celebre… https://t.co/7obKiFOHLP"
264,lapacechenonho_,"RT @you_trend: 🔴 #Coronavirus, 12/12/20

• Attualmente positivi: 684.848
• Deceduti: 64.036 (+649)
• Dimessi/Guariti: 1.076.891 (+24.728)
•…"
265,LucaGattuso,Ho riassunto il numero dei nuovi casi per giorno in termini assoluti in base ai dati forniti dal Min. Salute da ini… https://t.co/6iTRJ3gcV6
266,williwolf,"RT @cgtAltCampConca: #ultimahora sobre brot #coronavirus a Pius hospital Valls, @cgtpiushospital, @cgtaltcampconca i @cgtcatalunya, obrim i…"
267,lciucciovino,"RT @lucarango88: 🔴#Italia #coronavirus #11dicembre

Casi +19.902(1.825.775 +1,10%)
Guariti +24.728(1.076.891 +2,35%)
Decessi +649(64.036 +1…"
268,iVitalMX,#México aprueba el uso de la #vacuna 💉de @pfizer contra el #coronavirus se prepara para iniciar campaña de… https://t.co/Nccjb3TtLf
269,calgaryian_,RT @bopanc: The Swedish #Covid-19 experiment is over. After a severe second #coronavirus wave - which authorities said won’t happen - the g…
270,dez_professor,"""Eu atendo o Cliente usando #Máscara😷 e  com a Loja Lotada não tem #Risco não tem #Perigo da #COVID19 do… https://t.co/7GLv5kpqpj"
271,_sioz_2,"Biran önce gıda bakanlığının kolaları piyasadan toplayıp incelemesi lazım. Kolada virüs var. 🙀

#Karantina… https://t.co/695U1Qp0eP"
272,lINoOnelI,"RT @Finanzas_World: #COVID19 🦠 #Coronavirus 🧪

NUEVO RÉCORD‼️

🇯🇵 Japón reporta 3.041 nuevos casos en las últimas 24 horas.

La tercera ola…"
273,IShopTheWorld,"RT @MichaelSDeVries: $VXRT Vaxart’s 2,000% Rally on Vaccine Pill Leaves Bears on Edge =&gt; https://t.co/2B5RfnxXxV\n\nOver

#Vaxart #Pharmace…"
274,COVIDLive,"3,552 new cases and 8 new deaths in Denmark 

[16:08 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic"
275,MJclub007,"RT @MJclub007: News

Peru Stops Chinese #coronavirus vaccine trials after serious side effects."
276,KaveriThiyagara,"RT @GreatGameIndia: EXCLUSIVE

#Coronavirus Bioweapon Thread

How China Stole Coronavirus From Canada And Weaponized It
https://t.co/tc7W2D…"
277,GAWHeckman,"RT @DorisGrinspun: MUST READ: Pregnancy and #coronavirus

@fordnation @celliottability while we're all excited with the #vaccination
We als…"
278,LucaGattuso,In questo grafico il numero dei nuovi casi per giorno in termini assoluti in base ai dati forniti dal Min. Salute.… https://t.co/8mEPOAWDT0
